instance,algorithm,random_seed,epsilon,horizon,regret
instance-1,kl-ucb,0,0,200,7
instance-1,kl-ucb,1,0,200,2
instance-1,kl-ucb,2,0,200,5
instance-1,kl-ucb,3,0,200,13
instance-1,kl-ucb,4,0,200,20
instance-1,kl-ucb,5,0,200,17
instance-1,kl-ucb,6,0,200,11
instance-1,kl-ucb,7,0,200,4
instance-1,kl-ucb,8,0,200,7
instance-1,kl-ucb,9,0,200,-5
instance-1,kl-ucb,10,0,200,4
instance-1,kl-ucb,11,0,200,9
instance-1,kl-ucb,12,0,200,1
instance-1,kl-ucb,13,0,200,5
instance-1,kl-ucb,14,0,200,8
instance-1,kl-ucb,15,0,200,12
instance-1,kl-ucb,16,0,200,-5
instance-1,kl-ucb,17,0,200,6
instance-1,kl-ucb,18,0,200,7
instance-1,kl-ucb,19,0,200,-11
instance-1,kl-ucb,20,0,200,6
instance-1,kl-ucb,21,0,200,7
instance-1,kl-ucb,22,0,200,12
instance-1,kl-ucb,23,0,200,3
instance-1,kl-ucb,24,0,200,6
instance-1,kl-ucb,25,0,200,8
instance-1,kl-ucb,26,0,200,5
instance-1,kl-ucb,27,0,200,9
instance-1,kl-ucb,28,0,200,1
instance-1,kl-ucb,29,0,200,2
instance-1,kl-ucb,30,0,200,-7
instance-1,kl-ucb,31,0,200,0
instance-1,kl-ucb,32,0,200,8
instance-1,kl-ucb,33,0,200,2
instance-1,kl-ucb,34,0,200,10
instance-1,kl-ucb,35,0,200,-1
instance-1,kl-ucb,36,0,200,0
instance-1,kl-ucb,37,0,200,2
instance-1,kl-ucb,38,0,200,-6
instance-1,kl-ucb,39,0,200,7
instance-1,kl-ucb,40,0,200,4
instance-1,kl-ucb,41,0,200,6
instance-1,kl-ucb,42,0,200,5
instance-1,kl-ucb,43,0,200,7
instance-1,kl-ucb,44,0,200,7
instance-1,kl-ucb,45,0,200,14
instance-1,kl-ucb,46,0,200,-2
instance-1,kl-ucb,47,0,200,2
instance-1,kl-ucb,48,0,200,5
instance-1,kl-ucb,49,0,200,2
instance-1,kl-ucb,0,0,800,-3
instance-1,kl-ucb,1,0,800,27
instance-1,kl-ucb,2,0,800,6
instance-1,kl-ucb,3,0,800,1
instance-1,kl-ucb,4,0,800,42
instance-1,kl-ucb,5,0,800,5
instance-1,kl-ucb,6,0,800,3
instance-1,kl-ucb,7,0,800,17
instance-1,kl-ucb,8,0,800,15
instance-1,kl-ucb,9,0,800,-7
instance-1,kl-ucb,10,0,800,3
instance-1,kl-ucb,11,0,800,18
instance-1,kl-ucb,12,0,800,13
instance-1,kl-ucb,13,0,800,3
instance-1,kl-ucb,14,0,800,20
instance-1,kl-ucb,15,0,800,22
instance-1,kl-ucb,16,0,800,1
instance-1,kl-ucb,17,0,800,3
instance-1,kl-ucb,18,0,800,24
instance-1,kl-ucb,19,0,800,-16
instance-1,kl-ucb,20,0,800,21
instance-1,kl-ucb,21,0,800,-6
instance-1,kl-ucb,22,0,800,8
instance-1,kl-ucb,23,0,800,10
instance-1,kl-ucb,24,0,800,18
instance-1,kl-ucb,25,0,800,24
instance-1,kl-ucb,26,0,800,6
instance-1,kl-ucb,27,0,800,20
instance-1,kl-ucb,28,0,800,21
instance-1,kl-ucb,29,0,800,-7
instance-1,kl-ucb,30,0,800,-10
instance-1,kl-ucb,31,0,800,20
instance-1,kl-ucb,32,0,800,-7
instance-1,kl-ucb,33,0,800,29
instance-1,kl-ucb,34,0,800,11
instance-1,kl-ucb,35,0,800,5
instance-1,kl-ucb,36,0,800,6
instance-1,kl-ucb,37,0,800,18
instance-1,kl-ucb,38,0,800,26
instance-1,kl-ucb,39,0,800,1
instance-1,kl-ucb,40,0,800,-11
instance-1,kl-ucb,41,0,800,30
instance-1,kl-ucb,42,0,800,10
instance-1,kl-ucb,43,0,800,-1
instance-1,kl-ucb,44,0,800,6
instance-1,kl-ucb,45,0,800,37
instance-1,kl-ucb,46,0,800,12
instance-1,kl-ucb,47,0,800,9
instance-1,kl-ucb,48,0,800,24
instance-1,kl-ucb,49,0,800,-2
instance-1,kl-ucb,0,0,3200,4
instance-1,kl-ucb,1,0,3200,36
instance-1,kl-ucb,2,0,3200,8
instance-1,kl-ucb,3,0,3200,17
instance-1,kl-ucb,4,0,3200,27
instance-1,kl-ucb,5,0,3200,-14
instance-1,kl-ucb,6,0,3200,29
instance-1,kl-ucb,7,0,3200,12
instance-1,kl-ucb,8,0,3200,25
instance-1,kl-ucb,9,0,3200,-8
instance-1,kl-ucb,10,0,3200,-2
instance-1,kl-ucb,11,0,3200,-10
instance-1,kl-ucb,12,0,3200,37
instance-1,kl-ucb,13,0,3200,22
instance-1,kl-ucb,14,0,3200,32
instance-1,kl-ucb,15,0,3200,25
instance-1,kl-ucb,16,0,3200,38
instance-1,kl-ucb,17,0,3200,4
instance-1,kl-ucb,18,0,3200,-2
instance-1,kl-ucb,19,0,3200,-32
instance-1,kl-ucb,20,0,3200,39
instance-1,kl-ucb,21,0,3200,-7
instance-1,kl-ucb,22,0,3200,26
instance-1,kl-ucb,23,0,3200,-4
instance-1,kl-ucb,24,0,3200,42
instance-1,kl-ucb,25,0,3200,35
instance-1,kl-ucb,26,0,3200,33
instance-1,kl-ucb,27,0,3200,40
instance-1,kl-ucb,28,0,3200,38
instance-1,kl-ucb,29,0,3200,5
instance-1,kl-ucb,30,0,3200,24
instance-1,kl-ucb,31,0,3200,39
instance-1,kl-ucb,32,0,3200,10
instance-1,kl-ucb,33,0,3200,35
instance-1,kl-ucb,34,0,3200,5
instance-1,kl-ucb,35,0,3200,-8
instance-1,kl-ucb,36,0,3200,30
instance-1,kl-ucb,37,0,3200,23
instance-1,kl-ucb,38,0,3200,40
instance-1,kl-ucb,39,0,3200,-10
instance-1,kl-ucb,40,0,3200,-11
instance-1,kl-ucb,41,0,3200,3
instance-1,kl-ucb,42,0,3200,24
instance-1,kl-ucb,43,0,3200,-10
instance-1,kl-ucb,44,0,3200,-4
instance-1,kl-ucb,45,0,3200,21
instance-1,kl-ucb,46,0,3200,15
instance-1,kl-ucb,47,0,3200,3
instance-1,kl-ucb,48,0,3200,48
instance-1,kl-ucb,49,0,3200,2
instance-1,kl-ucb,0,0,12800,-5
instance-1,kl-ucb,1,0,12800,56
instance-1,kl-ucb,2,0,12800,-32
instance-1,kl-ucb,3,0,12800,67
instance-1,kl-ucb,4,0,12800,45
instance-1,kl-ucb,5,0,12800,20
instance-1,kl-ucb,6,0,12800,36
instance-1,kl-ucb,7,0,12800,23
instance-1,kl-ucb,8,0,12800,-15
instance-1,kl-ucb,9,0,12800,-40
instance-1,kl-ucb,10,0,12800,-38
instance-1,kl-ucb,11,0,12800,4
instance-1,kl-ucb,12,0,12800,52
instance-1,kl-ucb,13,0,12800,91
instance-1,kl-ucb,14,0,12800,88
instance-1,kl-ucb,15,0,12800,54
instance-1,kl-ucb,16,0,12800,41
instance-1,kl-ucb,17,0,12800,-18
instance-1,kl-ucb,18,0,12800,-8
instance-1,kl-ucb,19,0,12800,-57
instance-1,kl-ucb,20,0,12800,17
instance-1,kl-ucb,21,0,12800,5
instance-1,kl-ucb,22,0,12800,79
instance-1,kl-ucb,23,0,12800,5
instance-1,kl-ucb,24,0,12800,-32
instance-1,kl-ucb,25,0,12800,89
instance-1,kl-ucb,26,0,12800,-24
instance-1,kl-ucb,27,0,12800,69
instance-1,kl-ucb,28,0,12800,50
instance-1,kl-ucb,29,0,12800,11
instance-1,kl-ucb,30,0,12800,-62
instance-1,kl-ucb,31,0,12800,73
instance-1,kl-ucb,32,0,12800,-26
instance-1,kl-ucb,33,0,12800,68
instance-1,kl-ucb,34,0,12800,13
instance-1,kl-ucb,35,0,12800,-13
instance-1,kl-ucb,36,0,12800,-50
instance-1,kl-ucb,37,0,12800,37
instance-1,kl-ucb,38,0,12800,-4
instance-1,kl-ucb,39,0,12800,5
instance-1,kl-ucb,40,0,12800,-17
instance-1,kl-ucb,41,0,12800,28
instance-1,kl-ucb,42,0,12800,0
instance-1,kl-ucb,43,0,12800,-11
instance-1,kl-ucb,44,0,12800,44
instance-1,kl-ucb,45,0,12800,-4
instance-1,kl-ucb,46,0,12800,-13
instance-1,kl-ucb,47,0,12800,36
instance-1,kl-ucb,48,0,12800,73
instance-1,kl-ucb,49,0,12800,21
instance-1,kl-ucb,0,0,51200,-40
instance-1,kl-ucb,1,0,51200,180
instance-1,kl-ucb,2,0,51200,-29
instance-1,kl-ucb,3,0,51200,144
instance-1,kl-ucb,4,0,51200,147
instance-1,kl-ucb,5,0,51200,49
instance-1,kl-ucb,6,0,51200,100
instance-1,kl-ucb,7,0,51200,-21
instance-1,kl-ucb,8,0,51200,-37
instance-1,kl-ucb,9,0,51200,-138
instance-1,kl-ucb,10,0,51200,-55
instance-1,kl-ucb,11,0,51200,-16
instance-1,kl-ucb,12,0,51200,43
instance-1,kl-ucb,13,0,51200,162
instance-1,kl-ucb,14,0,51200,54
instance-1,kl-ucb,15,0,51200,-48
instance-1,kl-ucb,16,0,51200,74
instance-1,kl-ucb,17,0,51200,-70
instance-1,kl-ucb,18,0,51200,-38
instance-1,kl-ucb,19,0,51200,-201
instance-1,kl-ucb,20,0,51200,31
instance-1,kl-ucb,21,0,51200,95
instance-1,kl-ucb,22,0,51200,76
instance-1,kl-ucb,23,0,51200,85
instance-1,kl-ucb,24,0,51200,-69
instance-1,kl-ucb,25,0,51200,118
instance-1,kl-ucb,26,0,51200,-52
instance-1,kl-ucb,27,0,51200,182
instance-1,kl-ucb,28,0,51200,-59
instance-1,kl-ucb,29,0,51200,-90
instance-1,kl-ucb,30,0,51200,-45
instance-1,kl-ucb,31,0,51200,187
instance-1,kl-ucb,32,0,51200,-71
instance-1,kl-ucb,33,0,51200,95
instance-1,kl-ucb,34,0,51200,20
instance-1,kl-ucb,35,0,51200,-159
instance-1,kl-ucb,36,0,51200,-30
instance-1,kl-ucb,37,0,51200,18
instance-1,kl-ucb,38,0,51200,34
instance-1,kl-ucb,39,0,51200,-13
instance-1,kl-ucb,40,0,51200,-64
instance-1,kl-ucb,41,0,51200,38
instance-1,kl-ucb,42,0,51200,-42
instance-1,kl-ucb,43,0,51200,149
instance-1,kl-ucb,44,0,51200,236
instance-1,kl-ucb,45,0,51200,-31
instance-1,kl-ucb,46,0,51200,-96
instance-1,kl-ucb,47,0,51200,178
instance-1,kl-ucb,48,0,51200,116
instance-1,kl-ucb,49,0,51200,-154
instance-1,kl-ucb,0,0,204800,138
instance-1,kl-ucb,1,0,204800,271
instance-1,kl-ucb,2,0,204800,-315
instance-1,kl-ucb,3,0,204800,97
instance-1,kl-ucb,4,0,204800,297
instance-1,kl-ucb,5,0,204800,-74
instance-1,kl-ucb,6,0,204800,98
instance-1,kl-ucb,7,0,204800,119
instance-1,kl-ucb,8,0,204800,-133
instance-1,kl-ucb,9,0,204800,-148
instance-1,kl-ucb,10,0,204800,-70
instance-1,kl-ucb,11,0,204800,-116
instance-1,kl-ucb,12,0,204800,70
instance-1,kl-ucb,13,0,204800,-7
instance-1,kl-ucb,14,0,204800,72
instance-1,kl-ucb,15,0,204800,-183
instance-1,kl-ucb,16,0,204800,155
instance-1,kl-ucb,17,0,204800,2
instance-1,kl-ucb,18,0,204800,-261
instance-1,kl-ucb,19,0,204800,-285
instance-1,kl-ucb,20,0,204800,239
instance-1,kl-ucb,21,0,204800,167
instance-1,kl-ucb,22,0,204800,371
instance-1,kl-ucb,23,0,204800,275
instance-1,kl-ucb,24,0,204800,-362
instance-1,kl-ucb,25,0,204800,-129
instance-1,kl-ucb,26,0,204800,-217
instance-1,kl-ucb,27,0,204800,414
instance-1,kl-ucb,28,0,204800,-97
instance-1,kl-ucb,29,0,204800,-171
instance-1,kl-ucb,30,0,204800,-40
instance-1,kl-ucb,31,0,204800,339
instance-1,kl-ucb,32,0,204800,142
instance-1,kl-ucb,33,0,204800,5
instance-1,kl-ucb,34,0,204800,58
instance-1,kl-ucb,35,0,204800,-437
instance-1,kl-ucb,36,0,204800,-41
instance-1,kl-ucb,37,0,204800,11
instance-1,kl-ucb,38,0,204800,-47
instance-1,kl-ucb,39,0,204800,-42
instance-1,kl-ucb,40,0,204800,-11
instance-1,kl-ucb,41,0,204800,-104
instance-1,kl-ucb,42,0,204800,152
instance-1,kl-ucb,43,0,204800,276
instance-1,kl-ucb,44,0,204800,860
instance-1,kl-ucb,45,0,204800,-112
instance-1,kl-ucb,46,0,204800,136
instance-1,kl-ucb,47,0,204800,15
instance-1,kl-ucb,48,0,204800,65
instance-1,kl-ucb,49,0,204800,13
instance-1,thompson-sampling,0,0,50,6
instance-1,thompson-sampling,1,0,50,4
instance-1,thompson-sampling,2,0,50,4
instance-1,thompson-sampling,3,0,50,2
instance-1,thompson-sampling,4,0,50,7
instance-1,thompson-sampling,5,0,50,5
instance-1,thompson-sampling,6,0,50,3
instance-1,thompson-sampling,7,0,50,-2
instance-1,thompson-sampling,8,0,50,1
instance-1,thompson-sampling,9,0,50,-2
instance-1,thompson-sampling,10,0,50,5
instance-1,thompson-sampling,11,0,50,4
instance-1,thompson-sampling,12,0,50,2
instance-1,thompson-sampling,13,0,50,2
instance-1,thompson-sampling,14,0,50,-1
instance-1,thompson-sampling,15,0,50,7
instance-1,thompson-sampling,16,0,50,-1
instance-1,thompson-sampling,17,0,50,11
instance-1,thompson-sampling,18,0,50,-1
instance-1,thompson-sampling,19,0,50,-2
instance-1,thompson-sampling,20,0,50,4
instance-1,thompson-sampling,21,0,50,0
instance-1,thompson-sampling,22,0,50,12
instance-1,thompson-sampling,23,0,50,3
instance-1,thompson-sampling,24,0,50,5
instance-1,thompson-sampling,25,0,50,1
instance-1,thompson-sampling,26,0,50,18
instance-1,thompson-sampling,27,0,50,1
instance-1,thompson-sampling,28,0,50,-1
instance-1,thompson-sampling,29,0,50,-2
instance-1,thompson-sampling,30,0,50,5
instance-1,thompson-sampling,31,0,50,1
instance-1,thompson-sampling,32,0,50,4
instance-1,thompson-sampling,33,0,50,2
instance-1,thompson-sampling,34,0,50,2
instance-1,thompson-sampling,35,0,50,3
instance-1,thompson-sampling,36,0,50,5
instance-1,thompson-sampling,37,0,50,1
instance-1,thompson-sampling,38,0,50,-5
instance-1,thompson-sampling,39,0,50,1
instance-1,thompson-sampling,40,0,50,5
instance-1,thompson-sampling,41,0,50,-2
instance-1,thompson-sampling,42,0,50,0
instance-1,thompson-sampling,43,0,50,3
instance-1,thompson-sampling,44,0,50,1
instance-1,thompson-sampling,45,0,50,3
instance-1,thompson-sampling,46,0,50,3
instance-1,thompson-sampling,47,0,50,0
instance-1,thompson-sampling,48,0,50,-1
instance-1,thompson-sampling,49,0,50,-3
instance-1,thompson-sampling,0,0,200,10
instance-1,thompson-sampling,1,0,200,0
instance-1,thompson-sampling,2,0,200,5
instance-1,thompson-sampling,3,0,200,11
instance-1,thompson-sampling,4,0,200,13
instance-1,thompson-sampling,5,0,200,7
instance-1,thompson-sampling,6,0,200,10
instance-1,thompson-sampling,7,0,200,1
instance-1,thompson-sampling,8,0,200,2
instance-1,thompson-sampling,9,0,200,-5
instance-1,thompson-sampling,10,0,200,2
instance-1,thompson-sampling,11,0,200,8
instance-1,thompson-sampling,12,0,200,2
instance-1,thompson-sampling,13,0,200,0
instance-1,thompson-sampling,14,0,200,2
instance-1,thompson-sampling,15,0,200,8
instance-1,thompson-sampling,16,0,200,-6
instance-1,thompson-sampling,17,0,200,8
instance-1,thompson-sampling,18,0,200,2
instance-1,thompson-sampling,19,0,200,-12
instance-1,thompson-sampling,20,0,200,2
instance-1,thompson-sampling,21,0,200,4
instance-1,thompson-sampling,22,0,200,13
instance-1,thompson-sampling,23,0,200,9
instance-1,thompson-sampling,24,0,200,3
instance-1,thompson-sampling,25,0,200,2
instance-1,thompson-sampling,26,0,200,13
instance-1,thompson-sampling,27,0,200,3
instance-1,thompson-sampling,28,0,200,-2
instance-1,thompson-sampling,29,0,200,1
instance-1,thompson-sampling,30,0,200,-6
instance-1,thompson-sampling,31,0,200,-3
instance-1,thompson-sampling,32,0,200,9
instance-1,thompson-sampling,33,0,200,0
instance-1,thompson-sampling,34,0,200,7
instance-1,thompson-sampling,35,0,200,0
instance-1,thompson-sampling,36,0,200,-1
instance-1,thompson-sampling,37,0,200,-2
instance-1,thompson-sampling,38,0,200,-8
instance-1,thompson-sampling,39,0,200,5
instance-1,thompson-sampling,40,0,200,0
instance-1,thompson-sampling,41,0,200,0
instance-1,thompson-sampling,42,0,200,4
instance-1,thompson-sampling,43,0,200,3
instance-1,thompson-sampling,44,0,200,3
instance-1,thompson-sampling,45,0,200,9
instance-1,thompson-sampling,46,0,200,-2
instance-1,thompson-sampling,47,0,200,2
instance-1,thompson-sampling,48,0,200,5
instance-1,thompson-sampling,49,0,200,0
instance-1,thompson-sampling,0,0,800,-1
instance-1,thompson-sampling,1,0,800,16
instance-1,thompson-sampling,2,0,800,3
instance-1,thompson-sampling,3,0,800,0
instance-1,thompson-sampling,4,0,800,34
instance-1,thompson-sampling,5,0,800,-5
instance-1,thompson-sampling,6,0,800,1
instance-1,thompson-sampling,7,0,800,12
instance-1,thompson-sampling,8,0,800,10
instance-1,thompson-sampling,9,0,800,-8
instance-1,thompson-sampling,10,0,800,-3
instance-1,thompson-sampling,11,0,800,13
instance-1,thompson-sampling,12,0,800,10
instance-1,thompson-sampling,13,0,800,-2
instance-1,thompson-sampling,14,0,800,11
instance-1,thompson-sampling,15,0,800,18
instance-1,thompson-sampling,16,0,800,-3
instance-1,thompson-sampling,17,0,800,2
instance-1,thompson-sampling,18,0,800,16
instance-1,thompson-sampling,19,0,800,-19
instance-1,thompson-sampling,20,0,800,10
instance-1,thompson-sampling,21,0,800,-9
instance-1,thompson-sampling,22,0,800,7
instance-1,thompson-sampling,23,0,800,11
instance-1,thompson-sampling,24,0,800,12
instance-1,thompson-sampling,25,0,800,20
instance-1,thompson-sampling,26,0,800,10
instance-1,thompson-sampling,27,0,800,12
instance-1,thompson-sampling,28,0,800,16
instance-1,thompson-sampling,29,0,800,-9
instance-1,thompson-sampling,30,0,800,-12
instance-1,thompson-sampling,31,0,800,13
instance-1,thompson-sampling,32,0,800,-6
instance-1,thompson-sampling,33,0,800,22
instance-1,thompson-sampling,34,0,800,9
instance-1,thompson-sampling,35,0,800,-2
instance-1,thompson-sampling,36,0,800,2
instance-1,thompson-sampling,37,0,800,9
instance-1,thompson-sampling,38,0,800,22
instance-1,thompson-sampling,39,0,800,-3
instance-1,thompson-sampling,40,0,800,-16
instance-1,thompson-sampling,41,0,800,20
instance-1,thompson-sampling,42,0,800,9
instance-1,thompson-sampling,43,0,800,-7
instance-1,thompson-sampling,44,0,800,1
instance-1,thompson-sampling,45,0,800,32
instance-1,thompson-sampling,46,0,800,11
instance-1,thompson-sampling,47,0,800,8
instance-1,thompson-sampling,48,0,800,20
instance-1,thompson-sampling,49,0,800,-7
instance-1,thompson-sampling,0,0,3200,5
instance-1,thompson-sampling,1,0,3200,21
instance-1,thompson-sampling,2,0,3200,2
instance-1,thompson-sampling,3,0,3200,14
instance-1,thompson-sampling,4,0,3200,18
instance-1,thompson-sampling,5,0,3200,-27
instance-1,thompson-sampling,6,0,3200,25
instance-1,thompson-sampling,7,0,3200,4
instance-1,thompson-sampling,8,0,3200,16
instance-1,thompson-sampling,9,0,3200,-12
instance-1,thompson-sampling,10,0,3200,-9
instance-1,thompson-sampling,11,0,3200,-19
instance-1,thompson-sampling,12,0,3200,32
instance-1,thompson-sampling,13,0,3200,11
instance-1,thompson-sampling,14,0,3200,20
instance-1,thompson-sampling,15,0,3200,19
instance-1,thompson-sampling,16,0,3200,34
instance-1,thompson-sampling,17,0,3200,1
instance-1,thompson-sampling,18,0,3200,-10
instance-1,thompson-sampling,19,0,3200,-37
instance-1,thompson-sampling,20,0,3200,22
instance-1,thompson-sampling,21,0,3200,-10
instance-1,thompson-sampling,22,0,3200,23
instance-1,thompson-sampling,23,0,3200,-4
instance-1,thompson-sampling,24,0,3200,32
instance-1,thompson-sampling,25,0,3200,28
instance-1,thompson-sampling,26,0,3200,34
instance-1,thompson-sampling,27,0,3200,28
instance-1,thompson-sampling,28,0,3200,31
instance-1,thompson-sampling,29,0,3200,2
instance-1,thompson-sampling,30,0,3200,19
instance-1,thompson-sampling,31,0,3200,30
instance-1,thompson-sampling,32,0,3200,8
instance-1,thompson-sampling,33,0,3200,30
instance-1,thompson-sampling,34,0,3200,3
instance-1,thompson-sampling,35,0,3200,-16
instance-1,thompson-sampling,36,0,3200,25
instance-1,thompson-sampling,37,0,3200,11
instance-1,thompson-sampling,38,0,3200,33
instance-1,thompson-sampling,39,0,3200,-18
instance-1,thompson-sampling,40,0,3200,-17
instance-1,thompson-sampling,41,0,3200,-6
instance-1,thompson-sampling,42,0,3200,22
instance-1,thompson-sampling,43,0,3200,-18
instance-1,thompson-sampling,44,0,3200,-11
instance-1,thompson-sampling,45,0,3200,15
instance-1,thompson-sampling,46,0,3200,8
instance-1,thompson-sampling,47,0,3200,2
instance-1,thompson-sampling,48,0,3200,43
instance-1,thompson-sampling,49,0,3200,-6
instance-1,thompson-sampling,0,0,12800,-7
instance-1,thompson-sampling,1,0,12800,35
instance-1,thompson-sampling,2,0,12800,-43
instance-1,thompson-sampling,3,0,12800,64
instance-1,thompson-sampling,4,0,12800,33
instance-1,thompson-sampling,5,0,12800,8
instance-1,thompson-sampling,6,0,12800,30
instance-1,thompson-sampling,7,0,12800,14
instance-1,thompson-sampling,8,0,12800,-26
instance-1,thompson-sampling,9,0,12800,-49
instance-1,thompson-sampling,10,0,12800,-46
instance-1,thompson-sampling,11,0,12800,-11
instance-1,thompson-sampling,12,0,12800,43
instance-1,thompson-sampling,13,0,12800,74
instance-1,thompson-sampling,14,0,12800,76
instance-1,thompson-sampling,15,0,12800,37
instance-1,thompson-sampling,16,0,12800,36
instance-1,thompson-sampling,17,0,12800,-22
instance-1,thompson-sampling,18,0,12800,-16
instance-1,thompson-sampling,19,0,12800,-62
instance-1,thompson-sampling,20,0,12800,-5
instance-1,thompson-sampling,21,0,12800,3
instance-1,thompson-sampling,22,0,12800,73
instance-1,thompson-sampling,23,0,12800,4
instance-1,thompson-sampling,24,0,12800,-43
instance-1,thompson-sampling,25,0,12800,80
instance-1,thompson-sampling,26,0,12800,-29
instance-1,thompson-sampling,27,0,12800,60
instance-1,thompson-sampling,28,0,12800,42
instance-1,thompson-sampling,29,0,12800,6
instance-1,thompson-sampling,30,0,12800,-70
instance-1,thompson-sampling,31,0,12800,61
instance-1,thompson-sampling,32,0,12800,-30
instance-1,thompson-sampling,33,0,12800,62
instance-1,thompson-sampling,34,0,12800,11
instance-1,thompson-sampling,35,0,12800,-22
instance-1,thompson-sampling,36,0,12800,-62
instance-1,thompson-sampling,37,0,12800,23
instance-1,thompson-sampling,38,0,12800,-16
instance-1,thompson-sampling,39,0,12800,-7
instance-1,thompson-sampling,40,0,12800,-25
instance-1,thompson-sampling,41,0,12800,18
instance-1,thompson-sampling,42,0,12800,-5
instance-1,thompson-sampling,43,0,12800,-17
instance-1,thompson-sampling,44,0,12800,34
instance-1,thompson-sampling,45,0,12800,-12
instance-1,thompson-sampling,46,0,12800,-22
instance-1,thompson-sampling,47,0,12800,33
instance-1,thompson-sampling,48,0,12800,68
instance-1,thompson-sampling,49,0,12800,14
instance-1,thompson-sampling,0,0,51200,-43
instance-1,thompson-sampling,1,0,51200,155
instance-1,thompson-sampling,2,0,51200,-41
instance-1,thompson-sampling,3,0,51200,141
instance-1,thompson-sampling,4,0,51200,135
instance-1,thompson-sampling,5,0,51200,36
instance-1,thompson-sampling,6,0,51200,91
instance-1,thompson-sampling,7,0,51200,-31
instance-1,thompson-sampling,8,0,51200,-46
instance-1,thompson-sampling,9,0,51200,-149
instance-1,thompson-sampling,10,0,51200,-68
instance-1,thompson-sampling,11,0,51200,-32
instance-1,thompson-sampling,12,0,51200,32
instance-1,thompson-sampling,13,0,51200,145
instance-1,thompson-sampling,14,0,51200,43
instance-1,thompson-sampling,15,0,51200,-61
instance-1,thompson-sampling,16,0,51200,65
instance-1,thompson-sampling,17,0,51200,-76
instance-1,thompson-sampling,18,0,51200,-48
instance-1,thompson-sampling,19,0,51200,-206
instance-1,thompson-sampling,20,0,51200,6
instance-1,thompson-sampling,21,0,51200,92
instance-1,thompson-sampling,22,0,51200,67
instance-1,thompson-sampling,23,0,51200,82
instance-1,thompson-sampling,24,0,51200,-81
instance-1,thompson-sampling,25,0,51200,106
instance-1,thompson-sampling,26,0,51200,-58
